2026-08-23 15:32:29;raphael;3.8;1.3;0.5;98.2;45.8;3259752448;3364159488;0;8589930496;12.0;56181637120;412589981696
2026-08-23 15:32:33;raphael;2.0;1.8;0.3;97.5;45.8;3259858944;3364225024;0;8589930496;12.0;56181641216;412589977600
