TIMESTAMP;USUARIO;CPU_PERCENT;CPU_USER_PERCENT;CPU_SYSTEM_PERCENT;CPU_IDLE_PERCENT;RAM_PERCENT;RAM_USADA;RAM_LIVRE;RAM_ATIVA;SWAP_USADA;SWAP_LIVRE;DISCO_PERCENT;DISCO_USADO;DISCO_LIVRE
2026-08-23 10:26:12;mimiomia;1.2;0.9;0.3;98.8;63.7;3515465728;1298788352;1877843968;1493835776;4793421824;72.8;13938438144;5203136512
2026-08-23 10:26:23;mimiomia;1.3;1.3;0.2;98.5;63.7;3519434752;1294716928;1879314432;1493835776;4793421824;72.8;13938438144;5203136512
2026-08-23 10:26:34;mimiomia;1.0;1.4;0.3;98.3;64.4;3563053056;1250537472;1925414912;1493835776;4793421824;72.8;13938438144;5203136512
2026-08-23 10:26:45;mimiomia;2.6;1.3;0.3;98.4;65.2;3607412736;1192325120;1950208000;1493270528;4793987072;72.8;13938438144;5203136512
2026-08-23 10:26:56;mimiomia;2.5;1.9;0.4;97.4;64.6;3568934912;1228201984;1936244736;1492033536;4795224064;72.8;13938438144;5203136512
2026-08-23 10:27:07;mimiomia;5.3;3.0;0.7;95.8;64.7;3563728896;1211142144;1954058240;1491771392;4795486208;72.8;13938438144;5203136512
2026-08-23 10:27:18;mimiomia;2.6;2.6;0.7;96.3;64.6;3554648064;1213353984;1962639360;1491771392;4795486208;72.8;13938438144;5203136512
2026-08-23 10:27:29;mimiomia;2.6;2.6;0.6;96.5;66.1;3644915712;1065562112;2056441856;1490984960;4796272640;72.8;13938438144;5203136512
2026-08-23 10:27:40;mimiomia;2.8;2.4;0.4;97.1;65.4;3604004864;1109065728;2054627328;1490984960;4796272640;72.8;13938438144;5203136512
2026-08-23 10:27:51;mimiomia;1.3;2.0;0.4;97.6;65.4;3605307392;1112047616;2048163840;1490984960;4796272640;72.8;13938438144;5203136512
2026-08-23 10:28:02;mimiomia;1.4;1.3;0.2;98.5;65.1;3599441920;1126481920;2034036736;1490984960;4796272640;72.8;13938438144;5203136512
2026-08-23 10:28:13;mimiomia;2.6;1.7;0.4;97.8;64.2;3547320320;1179832320;1974620160;1490984960;4796272640;72.8;13938438144;5203136512
2026-08-23 10:28:24;mimiomia;6.0;2.9;0.6;96.3;65.0;3587895296;1131352064;2018336768;1490722816;4796534784;72.8;13938438144;5203136512
2026-08-23 10:28:35;mimiomia;3.7;1.9;0.5;97.4;65.9;3636482048;1081663488;2056925184;1490722816;4796534784;72.8;13938438144;5203136512
2026-08-23 10:28:46;mimiomia;1.7;1.8;0.5;97.6;66.0;3644538880;1072693248;2073034752;1490460672;4796796928;72.8;13938438144;5203136512
2026-08-23 10:28:57;mimiomia;3.0;3.0;0.8;95.9;69.2;3794296832;864169984;2248601600;1489149952;4798107648;72.8;13938438144;5203136512
2026-08-23 10:29:08;mimiomia;3.1;1.8;0.3;97.7;68.3;3738537984;919363584;2214969344;1488887808;4798369792;72.8;13938438144;5203136512
2026-08-23 10:29:19;mimiomia;1.6;1.6;0.3;98.0;67.4;3695026176;972771328;2160984064;1488625664;4798631936;72.8;13938438144;5203136512
2026-08-23 10:29:30;mimiomia;2.3;1.7;0.4;97.7;67.0;3656986624;997134336;2099326976;1488625664;4798631936;72.8;13938438144;5203136512
2026-08-23 10:29:41;mimiomia;0.1;0.2;0.1;99.7;66.8;3650768896;1008365568;2118164480;1488625664;4798631936;72.8;13938438144;5203136512
2026-08-23 10:29:52;mimiomia;0.4;0.2;0.1;99.7;67.2;3672084480;986734592;2137313280;1488625664;4798631936;72.8;13938438144;5203136512
2026-08-23 10:30:03;mimiomia;0.5;0.4;0.1;99.5;66.7;3643904000;1016524800;2118750208;1488625664;4798631936;72.8;13938442240;5203132416
2026-08-23 10:30:14;mimiomia;0.1;0.2;0.1;99.5;66.8;3650740224;1009094656;2150940672;1487052800;4800204800;72.8;13938442240;5203132416
2026-08-23 10:30:25;mimiomia;4.9;0.8;0.3;98.8;69.4;3789082624;825311232;2251710464;1484955648;4802301952;72.8;13938442240;5203132416
2026-08-23 10:30:36;mimiomia;3.4;4.0;0.9;94.9;77.8;4280573952;294834176;2796007424;1483890688;4803366912;72.8;13938442240;5203132416
2026-08-23 10:30:47;mimiomia;1.4;1.2;0.3;98.5;76.9;4226359296;345288704;2741575680;1483104256;4804153344;72.8;13938442240;5203132416
2026-08-23 10:30:58;mimiomia;2.2;1.6;0.4;97.7;72.5;3958198272;577073152;2506047488;1482842112;4804415488;72.8;13938450432;5203124224
2026-08-23 10:31:09;mimiomia;2.3;1.1;0.3;98.4;72.7;3970412544;560181248;2511732736;1482579968;4804677632;72.8;13938450432;5203124224
2026-08-23 10:31:20;mimiomia;2.3;3.2;0.7;95.9;73.8;4024225792;495407104;2574069760;1482317824;4804939776;72.8;13938450432;5203124224
2026-08-23 10:31:31;mimiomia;2.6;2.2;0.3;97.4;73.0;3989569536;538341376;2519158784;1481793536;4805464064;72.8;13938450432;5203124224
2026-08-23 10:31:42;mimiomia;0.2;0.4;0.1;99.5;73.5;4017012736;512942080;2550349824;1481793536;4805464064;72.8;13938450432;5203124224
2026-08-23 10:31:53;mimiomia;0.1;0.1;0.1;99.8;73.2;4001533952;528375808;2534903808;1481793536;4805464064;72.8;13938450432;5203124224
2026-08-23 10:32:04;mimiomia;2.1;1.1;0.3;98.6;72.9;3980636160;543744000;2527965184;1481531392;4805726208;72.8;13938450432;5203124224
2026-08-23 10:32:15;mimiomia;3.5;2.1;0.5;97.2;74.1;4050771968;471994368;2596265984;1481007104;4806250496;72.8;13938450432;5203124224
2026-08-23 10:32:26;mimiomia;4.8;2.1;0.5;97.3;75.7;4144939008;375209984;2674442240;1480482816;4806774784;72.8;13938450432;5203124224
2026-08-23 10:32:37;mimiomia;3.1;2.8;0.7;96.3;74.8;4131426304;408944640;2546581504;1480220672;4807036928;72.8;13938450432;5203124224
2026-08-23 10:32:48;mimiomia;3.3;4.4;1.4;93.9;77.8;4284424192;172445696;2848337920;1477861376;4809396224;72.8;13938450432;5203124224
2026-08-23 10:32:59;mimiomia;3.2;2.9;1.1;95.9;78.4;4317437952;158318592;2845605888;1477861376;4809396224;72.8;13938450432;5203124224
2026-08-23 10:33:10;mimiomia;2.2;7.4;2.4;89.6;81.9;4550414336;404938752;3072364544;1491492864;4795764736;72.8;13938450432;5203124224
2026-08-23 10:33:21;mimiomia;2.8;6.0;1.7;91.8;85.8;4764573696;192077824;3553796096;1512988672;4774268928;72.8;13938450432;5203124224
2026-08-23 10:33:32;mimiomia;2.0;3.2;1.0;95.4;86.8;4823203840;156143616;3489619968;1527668736;4759588864;72.8;13938450432;5203124224
2026-08-23 10:33:43;mimiomia;8.0;3.8;1.3;94.7;80.5;4439560192;596516864;2063675392;1539981312;4747276288;72.8;13938450432;5203124224
2026-08-23 10:33:54;mimiomia;4.2;3.3;1.2;95.1;80.2;4401475584;606642176;2102861824;1539981312;4747276288;72.8;13938450432;5203124224
2026-08-23 10:34:05;mimiomia;4.0;6.6;1.8;91.2;82.0;4540944384;503545856;2119991296;1548369920;4738887680;72.8;13938450432;5203124224
2026-08-23 10:34:16;mimiomia;7.9;4.0;1.1;94.8;78.7;4367396864;691789824;1992650752;1548107776;4739149824;72.8;13938450432;5203124224
2026-08-23 10:34:27;mimiomia;6.8;6.6;1.9;91.0;85.5;4756074496;145137664;2504204288;1547583488;4739674112;72.8;13938450432;5203124224
2026-08-23 10:34:38;mimiomia;7.3;8.6;2.9;88.4;80.5;4478181376;432496640;2250883072;1568555008;4718702592;72.8;13938450432;5203124224
2026-08-23 10:34:49;mimiomia;4.1;4.1;1.3;94.4;79.2;4407664640;502456320;2176679936;1567768576;4719489024;72.8;13938450432;5203124224
2026-08-23 10:35:00;mimiomia;3.8;2.8;1.4;95.6;75.4;4192321536;732504064;1970753536;1567768576;4719489024;72.8;13938450432;5203124224
2026-08-23 10:35:11;mimiomia;4.3;3.5;1.5;94.8;77.5;4315291648;593866752;2108973056;1570390016;4716867584;72.8;13938450432;5203124224
2026-08-23 10:35:22;mimiomia;3.9;2.4;0.9;96.6;76.4;4249382912;662863872;2049847296;1570390016;4716867584;72.8;13938450432;5203124224
2026-08-23 10:35:33;mimiomia;11.3;3.4;1.0;95.5;79.1;4413497344;488648704;2236596224;1566720000;4720537600;72.8;13938450432;5203124224
2026-08-23 10:35:44;mimiomia;3.8;2.9;0.9;96.1;78.3;4349341696;536276992;2168520704;1566720000;4720537600;72.8;13938450432;5203124224
2026-08-23 10:35:55;mimiomia;6.0;2.4;0.7;96.8;78.4;4351533056;534106112;2185850880;1566457856;4720799744;72.8;13938450432;5203124224
2026-08-23 10:36:06;mimiomia;3.7;2.3;0.9;96.7;78.2;4339609600;543432704;2165166080;1566195712;4721061888;72.8;13938450432;5203124224
2026-08-23 10:36:17;mimiomia;3.8;2.4;0.8;96.5;77.3;4307488768;592834560;2112659456;1566195712;4721061888;72.8;13938450432;5203124224
2026-08-23 10:36:28;mimiomia;4.5;3.6;1.0;95.2;77.3;4300767232;593997824;2106068992;1565409280;4721848320;72.8;13938450432;5203124224
2026-08-23 10:36:39;mimiomia;5.9;3.2;0.9;95.8;78.4;4362641408;529960960;2151092224;1565409280;4721848320;72.8;13938450432;5203124224
2026-08-23 10:36:50;mimiomia;4.2;3.6;1.0;95.2;78.9;4379873280;488136704;2211520512;1563049984;4724207616;72.8;13938450432;5203124224
2026-08-23 10:37:01;mimiomia;4.4;2.9;0.8;96.1;76.5;4246994944;634634240;2068221952;1563049984;4724207616;72.8;13938450432;5203124224
2026-08-23 10:37:12;mimiomia;3.8;2.7;0.7;96.4;76.3;4234375168;647184384;2081107968;1563049984;4724207616;72.8;13938450432;5203124224
2026-08-23 10:37:23;mimiomia;3.7;4.6;1.1;94.1;78.0;4339085312;520122368;2164850688;1562787840;4724469760;72.8;13938450432;5203124224
2026-08-23 10:37:34;mimiomia;6.0;4.7;1.0;94.1;78.6;4367380480;435732480;2210340864;1562787840;4724469760;72.8;13938450432;5203124224
2026-08-23 10:37:45;mimiomia;6.5;5.3;1.3;93.3;79.0;4416352256;376680448;2205233152;1561477120;4725780480;72.8;13938450432;5203124224
2026-08-23 10:37:56;mimiomia;0.6;1.2;0.5;98.1;69.2;3832733696;964268032;1676070912;1559269376;4727988224;72.8;13938450432;5203124224
2026-08-23 10:38:07;mimiomia;3.5;1.9;0.6;97.3;68.2;3771621376;1022160896;1603858432;1558482944;4728774656;72.8;13938450432;5203124224
2026-08-23 10:38:18;mimiomia;2.1;1.4;0.5;97.9;66.9;3706458112;1101357056;1552486400;1557696512;4729561088;72.8;13938450432;5203124224
2026-08-23 10:38:29;mimiomia;3.0;1.7;0.5;97.7;66.6;3689246720;1115697152;1553334272;1557434368;4729823232;72.8;13938450432;5203124224
2026-08-23 10:38:40;mimiomia;0.6;1.2;0.6;98.1;67.6;3744178176;1036771328;1643487232;1557413888;4729843712;72.8;13938450432;5203124224
2026-08-23 10:38:51;mimiomia;1.1;1.4;0.6;97.9;69.1;3838087168;945000448;1729609728;1556365312;4730892288;72.8;13938450432;5203124224
2026-08-23 10:39:02;mimiomia;2.3;1.1;0.5;98.3;67.7;3749240832;1026613248;1649762304;1555832832;4731424768;72.8;13938450432;5203124224
2026-08-23 10:39:13;mimiomia;0.2;1.8;0.5;97.5;68.1;3769184256;1002319872;1678716928;1555832832;4731424768;72.8;13938450432;5203124224
2026-08-23 10:39:24;mimiomia;2.1;0.6;0.3;99.0;67.1;3707842560;1058566144;1611780096;1555570688;4731686912;72.8;13938450432;5203124224
2026-08-23 10:39:35;mimiomia;1.1;2.8;0.8;96.2;71.1;3957714944;783962112;1878867968;1555046400;4732211200;72.8;13938450432;5203124224
2026-08-23 10:39:46;mimiomia;2.3;4.1;1.0;94.5;76.6;4269064192;404672512;2205630464;1554259968;4732997632;72.8;13938450432;5203124224
2026-08-23 10:39:57;mimiomia;3.1;4.4;0.8;94.5;78.1;4356419584;311717888;2319376384;1553997824;4733259776;72.8;13938450432;5203124224
2026-08-23 10:40:08;mimiomia;4.5;5.3;1.2;93.3;79.3;4414001152;246853632;2422931456;1560551424;4726706176;72.8;13938450432;5203124224
2026-08-23 10:40:19;mimiomia;5.4;4.4;1.0;94.3;73.2;4043087872;617574400;2070167552;1560027136;4727230464;72.8;13938450432;5203124224
2026-08-23 10:40:30;mimiomia;4.3;3.6;0.9;95.3;73.2;4046376960;612851712;2077634560;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:40:41;mimiomia;4.6;3.9;1.0;94.8;74.0;4096581632;562122752;2115031040;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:40:52;mimiomia;5.2;4.1;1.0;94.7;73.8;4082413568;576233472;2098302976;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:41:03;mimiomia;5.6;3.5;1.0;95.3;73.6;4072194048;586403840;2095845376;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:41:14;mimiomia;5.3;4.0;1.2;94.6;73.4;4056903680;601866240;2080157696;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:41:25;mimiomia;4.3;4.0;0.9;94.8;73.5;4063485952;595214336;2082918400;1559240704;4728016896;72.8;13938450432;5203124224
2026-08-23 10:41:36;mimiomia;8.7;4.3;1.0;94.4;74.7;4139573248;520294400;2167255040;1558716416;4728541184;72.8;13938450432;5203124224
2026-08-23 10:41:47;mimiomia;5.2;7.6;1.2;91.0;77.4;4263968768;331837440;2336329728;1558716416;4728541184;72.8;13938450432;5203124224
2026-08-23 10:41:58;mimiomia;7.1;9.3;1.5;89.1;78.7;4326125568;258007040;2394664960;1558716416;4728541184;72.8;13938450432;5203124224
2026-08-23 10:42:09;mimiomia;14.5;4.4;1.0;94.3;80.6;4459622400;149733376;2570199040;1566318592;4720939008;72.8;13938450432;5203124224
2026-08-23 10:42:20;mimiomia;6.5;6.7;1.0;92.1;80.7;4476366848;148873216;2634178560;1575755776;4711501824;72.8;13938450432;5203124224
2026-08-23 10:42:31;mimiomia;5.4;4.9;1.0;93.9;74.8;4120723456;507670528;2308435968;1580474368;4706783232;72.8;13938450432;5203124224
2026-08-23 10:42:42;mimiomia;0.3;4.5;0.7;94.6;74.8;4119769088;510472192;2314895360;1580474368;4706783232;72.8;13938450432;5203124224
2026-08-23 10:42:53;mimiomia;1.1;0.6;0.2;99.2;75.0;4135878656;486666240;2315022336;1579687936;4707569664;72.8;13938450432;5203124224
2026-08-23 10:43:04;mimiomia;19.2;3.8;0.5;95.6;75.1;4141527040;480641024;2312269824;1579687936;4707569664;72.8;13938450432;5203124224
2026-08-23 10:43:15;mimiomia;0.1;2.8;0.5;96.6;75.4;4157235200;463745024;2319618048;1579687936;4707569664;72.8;13938450432;5203124224
2026-08-23 10:43:26;mimiomia;6.6;4.9;1.0;93.9;75.3;4153147392;467197952;2313740288;1579425792;4707831808;72.8;13938450432;5203124224
2026-08-23 10:43:37;mimiomia;5.4;5.2;0.9;93.7;75.4;4159483904;460570624;2331901952;1579425792;4707831808;72.8;13938450432;5203124224
2026-08-23 10:43:48;mimiomia;7.4;9.0;1.3;89.6;76.2;4203446272;417775616;2417115136;1582833664;4704423936;72.8;13938450432;5203124224
2026-08-23 10:43:59;mimiomia;4.3;6.4;0.9;92.5;74.2;4104482816;541204480;2267598848;1582047232;4705210368;72.8;13938450432;5203124224
2026-08-23 10:44:10;mimiomia;2.4;3.6;0.7;95.5;74.6;4126167040;514322432;2281906176;1582047232;4705210368;72.8;13938450432;5203124224
2026-08-23 10:44:21;mimiomia;20.4;12.9;1.5;85.4;78.4;4324851712;282157056;2530299904;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:44:32;mimiomia;6.0;6.1;1.1;92.5;78.7;4358164480;266137600;2536861696;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:44:43;mimiomia;4.9;4.8;1.1;93.8;75.6;4169744384;454201344;2366894080;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:44:54;mimiomia;5.8;4.6;0.9;94.3;75.6;4177068032;453791744;2369892352;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:45:05;mimiomia;4.6;7.2;1.1;91.5;75.8;4193353728;437739520;2358480896;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:45:16;mimiomia;5.2;4.5;0.9;94.3;75.6;4179628032;451223552;2362015744;1581785088;4705472512;72.8;13938450432;5203124224
2026-08-23 10:45:27;mimiomia;5.4;7.2;1.0;91.5;75.7;4186791936;443879424;2371162112;1581522944;4705734656;72.8;13938450432;5203124224
2026-08-23 10:45:38;mimiomia;5.1;4.6;0.8;94.3;76.7;4243832832;386555904;2414821376;1581522944;4705734656;72.8;13938450432;5203124224
2026-08-23 10:45:49;mimiomia;1.5;4.0;0.8;94.9;75.8;4194676736;437624832;2384035840;1581522944;4705734656;72.8;13938450432;5203124224
2026-08-23 10:46:00;mimiomia;11.8;4.3;0.8;94.7;74.1;4105392128;547471360;2247503872;1581522944;4705734656;72.8;13938450432;5203124224
2026-08-23 10:46:11;mimiomia;11.6;3.8;0.5;95.5;74.4;4125323264;522366976;2251943936;1581260800;4705996800;72.8;13938450432;5203124224
2026-08-23 10:46:22;mimiomia;15.5;7.0;1.0;91.7;78.1;4338483200;300150784;2472927232;1580736512;4706521088;72.8;13938450432;5203124224
2026-08-23 10:46:33;mimiomia;4.8;3.8;1.2;94.7;78.7;4384813056;257814528;2539143168;1580736512;4706521088;72.8;13938450432;5203124224
2026-08-23 10:46:44;mimiomia;4.4;3.3;1.0;95.5;78.4;4362375168;280137728;2534260736;1580736512;4706521088;72.8;13938450432;5203124224
2026-08-23 10:46:55;mimiomia;14.6;7.6;1.2;91.0;78.1;4329308160;292806656;2528964608;1580736512;4706521088;72.8;13938450432;5203124224
2026-08-23 10:47:06;mimiomia;12.8;10.9;1.4;87.5;78.4;4347793408;217358336;2556784640;1580474368;4706783232;72.8;13938450432;5203124224
2026-08-23 10:47:17;mimiomia;4.0;4.6;0.9;94.2;78.4;4359692288;222007296;2543157248;1580474368;4706783232;72.8;13938450432;5203124224
2026-08-23 10:47:28;mimiomia;4.6;4.0;1.0;94.6;76.1;4220403712;358227968;2386698240;1579687936;4707569664;72.8;13938450432;5203124224
2026-08-23 10:47:39;mimiomia;4.9;4.1;0.9;94.8;76.1;4218798080;359776256;2387492864;1579687936;4707569664;72.8;13938450432;5203124224
2026-08-23 10:47:50;mimiomia;5.3;3.8;0.9;95.1;76.0;4219092992;346853376;2401509376;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:01;mimiomia;3.7;4.1;0.8;94.9;76.0;4216299520;349593600;2399178752;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:12;mimiomia;0.4;0.5;0.2;99.3;76.0;4218720256;348024832;2384175104;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:23;mimiomia;0.2;0.2;0.1;99.8;75.0;4169388032;409419776;2320904192;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:34;mimiomia;0.2;0.2;0.1;99.7;75.6;4206055424;372703232;2343378944;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:45;mimiomia;0.3;0.1;0.1;99.8;75.5;4201771008;376967168;2335494144;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:48:56;mimiomia;20.0;3.9;0.4;95.7;77.6;4318748672;249147392;2472177664;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:49:07;mimiomia;2.7;5.0;0.4;94.5;78.9;4391374848;172736512;2541178880;1579163648;4708093952;72.8;13938450432;5203124224
2026-08-23 10:49:18;mimiomia;0.9;1.7;0.4;97.8;79.0;4400906240;167092224;2557378560;1578639360;4708618240;72.8;13938450432;5203124224
2026-08-23 10:49:29;mimiomia;1.1;1.7;0.2;98.1;75.4;4193701888;379920384;2346708992;1578639360;4708618240;72.8;13938450432;5203124224
2026-08-23 10:49:40;mimiomia;5.1;5.2;1.1;93.6;78.8;4384350208;180252672;2597535744;1578639360;4708618240;72.8;13938450432;5203124224
2026-08-23 10:49:51;mimiomia;4.4;4.7;1.1;94.1;79.2;4413771776;154472448;2622279680;1578639360;4708618240;72.8;13938450432;5203124224
2026-08-23 10:50:02;mimiomia;6.7;4.9;1.1;93.8;76.2;4229287936;410148864;2517753856;1579950080;4707307520;72.8;13938450432;5203124224
2026-08-23 10:50:13;mimiomia;4.3;4.6;1.0;94.3;77.2;4289949696;348262400;2575753216;1579950080;4707307520;72.8;13938450432;5203124224
2026-08-23 10:50:24;mimiomia;6.9;4.7;1.0;94.1;79.6;4438704128;199417856;2693423104;1579687936;4707569664;72.8;13938454528;5203120128
2026-08-23 10:50:35;mimiomia;14.7;7.1;1.5;91.1;86.5;4823523328;231456768;3049787392;1602232320;4685025280;72.8;13938454528;5203120128
2026-08-23 10:50:46;mimiomia;7.9;7.8;1.0;90.9;86.2;4829061120;245874688;3001716736;1602232320;4685025280;72.8;13938454528;5203120128
2026-08-23 10:50:57;mimiomia;6.9;7.3;1.1;91.3;76.1;4215365632;859721728;2361896960;1601708032;4685549568;72.8;13938454528;5203120128
2026-08-23 10:51:08;mimiomia;11.0;9.3;1.2;89.3;76.8;4258193408;814493696;2414518272;1601708032;4685549568;72.8;13938454528;5203120128
2026-08-23 10:51:19;mimiomia;16.9;12.3;1.3;86.2;77.2;4279181312;793137152;2462015488;1601708032;4685549568;72.8;13938454528;5203120128
2026-08-23 10:51:30;mimiomia;15.3;7.7;1.0;91.0;76.4;4250193920;838316032;2373267456;1601183744;4686073856;72.8;13938454528;5203120128
2026-08-23 10:51:41;mimiomia;4.4;6.5;1.0;92.1;77.6;4328890368;764624896;2468114432;1600659456;4686598144;72.8;13938454528;5203120128
2026-08-23 10:51:52;mimiomia;3.2;2.6;0.9;96.1;77.6;4331323392;764194816;2460065792;1600659456;4686598144;72.8;13938454528;5203120128
2026-08-23 10:52:03;mimiomia;1.1;3.4;0.8;95.4;77.0;4293689344;800698368;2416996352;1599348736;4687908864;72.8;13938458624;5203116032
2026-08-23 10:52:14;mimiomia;7.7;3.2;0.6;96.0;77.5;4317470720;770936832;2446262272;1599348736;4687908864;72.8;13938458624;5203116032
2026-08-23 10:52:25;mimiomia;7.8;8.9;1.3;89.6;80.9;4500967424;561233920;2664194048;1599086592;4688171008;72.8;13938458624;5203116032
2026-08-23 10:52:36;mimiomia;13.8;6.0;1.1;92.7;77.5;4298018816;767873024;2437439488;1599086592;4688171008;72.8;13938458624;5203116032
2026-08-23 10:52:47;mimiomia;5.6;6.4;1.2;92.2;79.1;4397547520;668229632;2542297088;1598824448;4688433152;72.8;13938458624;5203116032
2026-08-23 10:52:58;mimiomia;6.4;6.3;1.2;92.4;77.4;4290609152;773074944;2445881344;1598824448;4688433152;72.8;13938458624;5203116032
2026-08-23 10:53:09;mimiomia;6.7;6.3;1.1;92.3;78.6;4361527296;700182528;2504560640;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:53:20;mimiomia;2.5;6.8;1.0;92.0;76.5;4257808384;824918016;2397077504;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:53:31;mimiomia;2.9;4.6;0.7;94.5;76.9;4280229888;798994432;2420510720;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:53:42;mimiomia;5.9;8.3;1.3;90.1;80.0;4450201600;612438016;2630561792;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:53:53;mimiomia;6.1;4.6;1.0;94.2;79.7;4438323200;629039104;2611798016;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:54:04;mimiomia;14.4;5.5;0.9;93.3;79.5;4421550080;642781184;2594045952;1598562304;4688695296;72.8;13938458624;5203116032
2026-08-23 10:54:15;mimiomia;7.1;7.4;1.0;91.3;79.0;4397264896;656474112;2555539456;1598300160;4688957440;72.8;13938458624;5203116032
2026-08-23 10:54:26;mimiomia;0.8;4.2;1.0;94.4;78.7;4393037824;673497088;2562572288;1598300160;4688957440;72.8;13938458624;5203116032
2026-08-23 10:54:37;mimiomia;4.1;1.7;0.6;97.7;79.9;4464726016;599769088;2610860032;1598038016;4689219584;72.8;13938458624;5203116032
2026-08-23 10:54:48;mimiomia;7.6;4.9;1.2;93.8;77.2;4298563584;767242240;2422882304;1596989440;4690268160;72.8;13938458624;5203116032
2026-08-23 10:54:59;mimiomia;1.7;7.0;1.2;91.5;80.3;4478738432;573423616;2617987072;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:55:10;mimiomia;4.3;2.6;0.8;96.5;80.1;4475826176;584126464;2602430464;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:55:21;mimiomia;3.6;3.6;1.0;95.1;79.9;4467101696;592670720;2601115648;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:55:32;mimiomia;4.1;2.8;1.0;95.8;80.0;4470771712;588898304;2603585536;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:55:43;mimiomia;4.0;2.8;0.9;96.0;80.0;4467855360;591826944;2600304640;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:55:54;mimiomia;4.0;2.9;0.8;96.0;80.2;4482510848;577122304;2607906816;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:56:05;mimiomia;4.2;4.5;0.8;94.3;80.0;4469354496;587522048;2617933824;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:56:16;mimiomia;6.7;7.1;1.0;91.8;80.6;4504481792;550236160;2661986304;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:56:27;mimiomia;2.7;6.4;1.0;92.3;80.5;4503740416;557035520;2638188544;1596727296;4690530304;72.8;13938458624;5203116032
2026-08-23 10:56:38;mimiomia;7.3;9.0;1.2;89.6;83.1;4631388160;400396288;2778640384;1596698624;4690558976;72.8;13938458624;5203116032
2026-08-23 10:56:49;mimiomia;4.3;6.8;0.9;91.9;81.4;4553216000;501301248;2680774656;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:00;mimiomia;5.0;2.7;0.8;96.1;81.1;4533334016;518930432;2696228864;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:11;mimiomia;3.7;3.5;0.9;95.4;77.3;4307578880;751001600;2469081088;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:22;mimiomia;3.8;3.2;0.9;95.5;77.4;4316311552;741597184;2471985152;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:33;mimiomia;4.2;4.3;0.9;94.5;78.7;4386848768;666726400;2553720832;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:44;mimiomia;4.6;3.5;0.9;95.2;79.2;4424515584;631320576;2583162880;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:57:55;mimiomia;5.9;5.8;0.8;93.2;81.0;4524445696;523780096;2666450944;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:58:06;mimiomia;3.6;2.7;1.0;96.1;80.8;4520038400;533049344;2660298752;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:58:17;mimiomia;3.6;2.8;0.9;95.9;81.5;4564652032;489418752;2686521344;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:58:28;mimiomia;6.5;3.8;1.1;94.9;81.1;4532072448;514482176;2683281408;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:58:39;mimiomia;8.2;6.8;1.4;91.7;82.0;4590034944;456232960;2721599488;1596690432;4690567168;72.8;13938458624;5203116032
2026-08-23 10:58:50;mimiomia;8.0;8.5;1.4;89.8;84.1;4686950400;333012992;2838093824;1596690432;4690567168;72.8;13938458624;5203116032
